,scan_id,timepoint,peak1,peak2,peak5,peak6,peak1_norm,peak2_norm,peak5_norm,peak6_norm
22,1,6.5,84921.10137080893,42811.3931847114,3741.1517394200055,5451.219457663845,0.996213608273994,0.9460347586208302,0.9374567769906366,0.8966116508531877
23,1,7.0,84870.4712958976,43135.31523969189,3706.1338829618694,5474.129713258169,0.9956196643801866,0.9531927018761052,0.9286820121217156,0.9003799089923856
24,1,7.5,84856.6422131431,43080.983553005186,3701.216386947428,5526.920578033905,0.9954574347316352,0.9519920947414962,0.9274497873188593,0.9090629027306023
25,1,8.0,85062.78357400351,43220.107890853564,3743.014241388107,5436.970787973725,0.9978756891537081,0.9550664272867326,0.9379234822230809,0.8942680425371881
26,1,8.5,85161.49210371007,43271.41161243059,3707.212587984426,5487.457551090504,0.9990336437605026,0.9562001232552114,0.9289523137304728,0.9025720597164503
27,1,9.0,85334.07154250902,43051.399164324976,3744.27080162257,5448.215193466387,1.0010581816275879,0.9513383468038088,0.9382383507420672,0.8961175121925445
28,1,9.5,84918.29110040925,43102.01949667886,3747.576570968314,5380.800559069302,0.9961806408540017,0.9524569414193378,0.9390667095182381,0.8850292140405677
29,1,10.0,84682.35864171734,43036.946266157676,3682.87154120033,5427.574373013734,0.9934129056010624,0.9510189705113793,0.9228529409019505,0.8927225286948615
30,1,10.5,85022.9168839847,43074.46252329157,3625.11149684195,5477.927969556214,0.9974080110563626,0.951847994764547,0.908379444825195,0.901004642756308
31,1,11.0,85034.60350019348,43085.47883109,3775.0140438601516,5416.85234265494,0.9975451073247097,0.9520914301987551,0.9459419839517572,0.8909589788295226
32,1,11.5,85393.76662836359,43290.08798869012,3726.5245422945445,5450.596653976243,1.001758467609699,0.9566128288410906,0.9337914979459092,0.896509212665396
33,1,12.0,85540.32182783648,42986.29400473542,3778.099855037397,5476.067454381818,1.00347771384793,0.9498996703358056,0.9467152256703811,0.9006986269015239
34,1,12.5,85466.04543682108,43176.42818827308,3708.697602252931,5411.1081823761515,1.0026063738592985,0.9541012048584628,0.9293244281986642,0.8900141845371025
35,1,13.0,85670.50685408035,42895.267977473784,3690.633209687925,5446.238015165898,1.0050049207805316,0.9478882014411323,0.9247978576632201,0.8957923076921938
36,1,13.5,85568.01680276582,43044.475791893914,3752.1229068834064,5443.040012282724,1.0038026049581494,0.951185355964702,0.9402059291251765,0.8952663030675799
37,1,14.0,85499.04251398957,42856.67823362697,3778.459671998625,5472.58488547347,1.002993464191123,0.9470354555646351,0.946805388505859,0.9001258171142141
38,1,14.5,85962.58971764536,43121.6375986639,3790.232024454432,5424.685753894297,1.0084313591890084,0.9528904570093572,0.9497553013561006,0.8922474112321581
39,1,15.0,85821.02220819877,43161.3094645989,3819.300023950702,5450.334699411102,1.0067706237872815,0.9537671153314052,0.9570391526990465,0.8964661266152151
40,2,-4.5,87069.37434127038,44431.05636865309,3970.475623115329,5664.582593211975,0.9998999512892305,0.9987748804142966,0.9953945478533989,0.9903711925887367
41,2,-4.0,86780.63025557871,44686.4492140839,3946.8469078024723,5729.236426755233,0.9965840299402781,1.0045159088637978,0.9894708508891688,1.0016749900315352
42,2,-3.5,87605.62432191292,44478.389788746,4030.937052469659,5710.215510492288,1.0060582168513752,0.999838898127507,1.0105521719889936,0.9983494550581308
43,2,-3.0,87265.0674509101,44754.68442962082,4048.667957753558,5796.709235809862,1.0021472802987332,1.0060497823479766,1.0149972934614306,1.0134716449961605
44,2,-2.5,86909.20032293738,44533.59716212663,4008.5590111762576,5681.840988007176,0.9980605215891707,1.0010799160607455,1.0049420178388435,0.9933885759094375
45,2,-2.0,86412.40796304062,44627.379115089214,3915.1305997681,5724.268649898602,0.9923553851939712,1.0031880599247591,0.9815196019476925,1.0008064453490175
46,2,-1.5,87504.30008520075,43887.33938805428,4001.30528735789,5730.739014922847,1.0048946148372409,0.9865525542609187,1.0031235160204715,1.001937696066983
47,2,-1.0,86783.963857852,44635.87958931536,3894.5604783199215,5725.376097878876,0.9966223128471657,1.0033791438381876,0.9763626916221396,1.0010000667781176
48,2,-0.5,86979.07791443181,44788.504079772676,4008.788750416293,5728.072789822241,0.9988629920428761,1.006810021239346,1.00499961325276,1.0014715447682516
49,2,0.0,87036.0637243825,44557.83831544027,3963.8329622178844,5738.277750476831,0.9995174139796933,1.0016248379460377,0.9937292389412722,1.0032557360811152
50,2,0.5,87299.98345089394,44013.853787898166,3938.877540172123,5547.810087363602,1.0025482537402814,0.9893964975497376,0.9874729378323787,0.9699551912372492
51,2,1.0,86668.41323564267,43231.05664713875,3855.408205886563,5360.110185266612,0.995295335797053,0.971799839163685,0.9665472533181367,0.9371385497937391
